latitude,longitude,elevation_m,slope,curvature,tpi_7,tpi_31,tpi_121,roughness_7,roughness_31,relief_31
43.49375,42.68125,2444.127,0.13911954,-0.00060234964,6.8415527,20.85791,-59.816162,29.563492,90.111046,403.82715
43.49375,42.69375,2374.964,0.30184203,0.00077329914,-4.8464355,-0.44921875,-106.380615,38.800774,95.02368,439.88477
43.49375,42.70625,2403.8372,0.12848885,-0.001624648,24.111328,109.07373,-46.64258,26.315395,93.98404,445.26245
43.49375,42.71875,2078.7256,0.32085633,0.007168151,-53.85034,-160.47461,-341.1814,50.09491,92.75775,422.92554
43.49375,42.73125,2392.5803,0.2219783,-0.001097332,25.158203,87.6897,-6.329834,44.888752,122.494896,542.5654
43.49375,42.74375,2296.5564,0.2182984,0.0011668808,-15.570068,-11.375732,-81.25757,42.38514,120.2539,527.4147
43.49375,42.75625,2179.682,0.36796972,0.0020999252,-14.210693,-88.8457,-172.1499,45.35416,107.72883,484.2677
43.49375,42.76875,2353.4136,0.2926207,-0.004092884,24.021729,-11.919678,31.185791,53.216537,110.16125,479.2268
43.49375,42.78125,2370.7915,0.17975913,0.00048164054,-9.78125,14.771484,64.891846,30.290262,116.25618,505.802
43.49375,42.79375,2148.2544,0.5706483,0.0015160876,-13.613037,-90.585205,-137.8789,51.536396,114.68435,532.3772
43.49375,42.80625,2222.7834,0.30533877,0.0002324434,-5.6516113,78.47778,-51.318848,40.9939,104.359955,458.5769
43.49375,42.81875,2085.6807,0.23953535,-0.0018341116,4.789795,-63.237793,-185.83398,43.57752,92.14934,386.781
43.49375,42.83125,2279.3672,0.0087861605,-0.000777351,12.455566,97.66406,18.69336,10.862781,69.57011,344.50647
43.49375,42.84375,2208.593,0.04056972,-0.00094552536,13.226074,21.33081,-36.557373,12.845233,72.50517,434.22754
43.49375,42.85625,2268.6174,0.27612686,-8.390988e-05,0.076416016,5.5859375,36.086426,46.914818,127.2694,489.76428
43.49375,42.86875,2470.447,0.2843947,-0.00073839293,17.641846,60.344727,246.16211,52.0,166.2453,847.4962
43.49375,42.88125,2763.8845,0.95259994,0.0001390172,14.170898,296.81763,568.05835,113.63978,160.16086,781.4514
43.49375,42.89375,2372.606,0.54247063,-0.0005975411,12.226074,35.843018,203.17432,75.143196,192.069,1006.6493
43.49375,42.90625,2325.4617,0.5274778,-0.0034697878,22.426758,84.10742,178.98071,76.09862,171.55174,796.661
43.49375,42.91875,2166.0952,0.41960368,0.003126304,-19.41455,-47.566162,62.23242,84.320816,259.2788,1014.0453
43.49375,42.93125,2048.7646,0.46971312,0.0013594847,-17.263428,-124.86133,6.399536,78.04486,309.72244,1046.6655
43.49375,42.94375,2033.1942,0.5490838,0.0001916462,-11.334106,-150.0885,51.400757,88.01136,321.48407,1056.6962
43.49375,42.95625,2474.6165,1.086352,-0.013604938,92.8396,289.9182,518.4769,155.36409,315.20468,1070.1477
43.49375,42.96875,2036.1962,0.5790931,-0.00083790935,-14.052368,-63.702515,86.93225,134.31306,333.22815,1189.1162
43.49375,42.98125,2078.685,0.98205686,-0.001699057,-6.467041,16.443848,125.41858,161.76372,328.21564,1120.2637
43.49375,42.99375,2459.556,0.50731695,0.00022545633,11.3671875,333.21997,498.9685,92.44458,271.28674,1215.9537
43.48125,42.00625,1793.4154,0.53696555,0.0019045299,-0.8927002,-132.77734,-315.8241,80.58225,216.56927,945.9652
43.48125,42.01875,1808.0127,0.40252417,-0.0002590114,-3.6837158,-172.32153,-281.55957,72.625755,262.83835,1193.446
43.48125,42.03125,2197.2993,0.64584374,0.00077489833,-7.3200684,-55.88208,147.29883,94.40604,295.7076,1233.0754
43.48125,42.04375,2529.7234,0.5785317,0.002600502,-37.88086,41.79248,533.4734,74.141754,210.93956,952.30884
43.48125,42.05625,2706.9412,0.7251315,0.0023622988,4.246582,258.56738,787.80725,98.25223,220.79062,967.7451
43.48125,42.06875,2338.2017,0.9523599,-0.0028411977,18.189453,142.41895,487.21985,120.07289,241.60919,1135.3121
43.48125,42.08125,1838.0874,0.6593035,0.0053885644,-39.346924,-62.002563,27.98462,113.80466,235.94121,1043.916
43.48125,42.09375,1534.5951,0.71019053,-0.0021422985,33.73474,-25.101074,-257.1383,82.30887,240.60237,924.28455
43.48125,42.10625,1299.8969,0.07809917,0.0020778084,-15.846191,-153.40173,-485.98364,20.694202,170.17784,798.2521
43.48125,42.11875,1653.5186,0.3519774,0.0065999404,-63.4729,-99.65051,-147.03662,72.60338,297.15738,1146.2396
43.48125,42.13125,2231.84,0.5843142,-0.0024903766,33.145264,170.54883,379.12915,82.407524,257.05933,1148.9843
43.48125,42.14375,2036.2223,0.58978254,-0.0025639108,9.971802,-103.16028,113.00635,98.46446,296.78275,1191.4733
43.48125,42.15625,2040.9985,0.44067562,-0.0003731081,-4.898926,-122.194336,33.180176,66.45676,292.43118,1257.2372
43.48125,42.16875,2269.5073,0.5436597,0.0025412776,-2.113037,-40.55005,176.82031,86.34524,255.44862,1089.177
43.48125,42.18125,2423.8325,0.7495683,-0.00087616633,-4.913574,-108.61401,271.63403,88.957855,209.2606,980.3784
43.48125,42.19375,2552.6814,0.6230198,-0.0006879485,4.580078,-30.143555,363.6499,73.90534,166.5758,848.48975
43.48125,42.20625,2636.6716,0.5665982,-0.0029310198,27.400635,210.25122,423.41406,91.45764,205.30708,892.60205
43.48125,42.21875,2378.2263,0.22686537,-0.002989008,51.46826,163.19604,155.19019,59.32116,195.24344,933.4795
43.48125,42.23125,1844.6307,0.84084165,0.0028673345,-36.77246,-206.92175,-376.46545,75.39728,189.72348,948.4927
43.48125,42.24375,2054.8586,0.7426983,-0.0023555616,22.217041,-9.491211,-156.05688,117.3744,300.2474,1243.3965
43.48125,42.25625,2081.4343,0.5588,-0.00054347614,9.074463,21.647705,-132.00415,86.39445,321.41718,1250.1678
43.48125,42.26875,2054.0918,0.6996068,0.000118147465,0.94799805,25.128418,-165.00757,117.70089,288.05295,1028.558
43.48125,42.28125,1928.3359,0.5903996,0.0045347386,-31.358154,-121.39917,-315.63867,77.37894,264.25272,958.6322
43.48125,42.29375,1913.1311,0.7387178,-0.0033454406,33.742554,-112.86304,-360.41382,100.04249,193.96971,919.4238
43.48125,42.30625,1986.4373,0.6460401,-0.004438611,43.309814,-58.35547,-317.31934,65.39495,131.22977,703.58203
43.48125,42.31875,2154.6833,0.39595908,-0.0019540158,12.227051,-2.394043,-180.44507,39.591667,168.62978,752.2274
43.48125,42.33125,2373.2058,0.44234607,-0.0011350283,3.7871094,102.503174,10.846436,61.306606,165.82973,700.5231
43.48125,42.34375,2426.324,0.37717083,0.0015944191,-10.882568,75.16431,25.184814,54.75856,164.6633,691.5773
43.48125,42.35625,2667.0244,0.2746594,-0.0020769613,28.101807,176.68213,216.85303,45.55217,158.91664,714.69556
43.48125,42.36875,2735.5273,0.24118462,-0.0009216628,11.305176,145.52734,223.91528,42.755116,120.05624,587.8784
43.48125,42.38125,2629.6045,0.33600354,0.00038722,-5.183838,27.370605,71.70166,59.707623,150.63367,616.9509
43.48125,42.39375,2520.2524,0.16572313,0.0013214698,-8.824707,-77.60474,-63.26709,32.171417,149.965,615.5554
43.48125,42.40625,2591.4731,0.07526927,0.0039919256,-22.953857,-11.532715,-19.63916,31.120733,148.84724,561.98486
43.48125,42.41875,2589.4443,0.39450076,0.0034542778,-26.426025,-21.004883,-41.2312,76.99351,163.53899,597.79956
43.48125,42.43125,2559.9463,0.38502687,-0.00040880888,6.718994,14.98999,-80.1814,50.28419,147.69563,627.66187
43.48125,42.44375,2469.7134,0.24978895,0.0014302342,-18.648193,-65.73169,-163.53296,49.989998,153.21553,685.7185
43.48125,42.45625,2515.7634,0.45901433,-0.0016592207,5.583008,-40.493896,-89.65967,63.126858,187.06683,790.1255
43.48125,42.46875,2501.941,0.31986123,0.00085020333,-3.890625,-5.814453,-57.93799,50.28419,186.95856,821.9946
43.48125,42.48125,2464.7053,0.24903998,-0.00053843996,7.0046387,-6.4206543,-57.20874,43.220367,186.49129,731.7759
43.48125,42.49375,2392.1794,0.25679064,-0.00022560944,-1.2460938,-25.500244,-96.791016,43.72642,166.75731,731.7759
43.48125,42.50625,2278.3577,0.16884756,0.0019423078,-21.052246,-35.021484,-154.97485,25.41653,122.993904,706.99854
43.48125,42.51875,2283.35,0.33196077,-0.0004530606,5.0566406,-29.206543,-101.70459,37.416573,100.23223,446.40356
43.48125,42.53125,2328.6853,0.20861639,0.0020180822,-13.829102,3.2763672,-18.872559,31.464266,100.93562,517.60767
43.48125,42.54375,2046.6487,0.3741956,0.0023585465,-30.37793,-161.5127,-278.73755,60.16228,115.14122,573.5548
43.48125,42.55625,2179.8826,0.5361399,-0.0005114928,-6.1914062,29.809814,-141.20068,37.60984,82.99699,400.10657
43.48125,42.56875,2124.1428,0.39413905,-0.0025863715,19.167969,-54.106445,-213.93872,56.462376,106.068375,532.5498
43.48125,42.58125,2222.3916,0.46994403,0.0005766622,-6.3166504,-44.93921,-137.57715,77.96794,156.5615,687.54297
43.48125,42.59375,2353.0916,0.38400736,0.00016548902,-4.3808594,-48.88208,-38.292236,51.67688,141.72685,639.1731
43.48125,42.60625,2604.6003,0.121824555,-0.0015959633,18.302734,114.26196,165.52441,27.376997,138.03079,597.76
43.48125,42.61875,2516.9883,0.30650523,-0.0005573495,9.576904,-2.3640137,25.951904,54.00463,161.25446,657.68335
43.48125,42.63125,2588.8074,0.24048495,-0.0022028054,23.112793,52.26709,44.186768,40.205723,174.34448,657.1387
43.48125,42.64375,2478.2185,0.21011476,0.0022284186,-22.545654,-72.34326,-107.016846,40.614037,160.86018,599.2898
43.48125,42.65625,2503.5142,0.22490877,-2.7536003e-05,0.55566406,-36.54834,-104.37988,35.644073,152.9526,618.7654
43.48125,42.66875,2480.3955,0.18522376,0.00059154886,-9.693115,-76.40845,-130.25952,32.04684,130.40706,550.72046
43.48125,42.68125,2554.313,0.09149017,0.00014077548,-3.8381348,-7.7075195,-44.34326,15.116217,99.383095,415.38452
43.48125,42.69375,2495.2988,0.11398807,-0.0005353144,9.145996,-1.4541016,-85.33057,25.826344,108.11799,517.44116
43.48125,42.70625,2301.995,0.19141728,0.0048245843,-49.449463,-77.60132,-252.45361,44.44097,110.7926,601.3628
43.48125,42.71875,2319.342,0.54902977,-0.002673621,23.902832,5.2612305,-205.42358,76.04275,111.79893,489.75635
43.48125,42.73125,2281.9978,0.38433546,0.005404401,-30.975098,-66.1062,-220.4436,65.98485,111.74972,489.75635
43.48125,42.74375,2443.7004,0.30920672,0.0017725676,-6.4714355,72.31836,-32.918213,41.922546,88.95223,409.18872
43.48125,42.75625,2293.7463,0.30946642,0.0020646176,-23.986328,-88.03125,-150.86353,35.049965,89.005615,454.5149
43.48125,42.76875,2508.0713,0.23028725,-0.0025891915,22.116943,55.95288,100.07593,40.66325,83.81825,432.71875
43.48125,42.78125,2490.868,0.123798884,0.0004265745,-2.6730957,31.25122,109.80469,23.937418,91.92388,477.01123
43.48125,42.79375,2310.0862,0.27536076,0.0013372832,-22.060547,-61.90503,-42.597656,26.645824,116.47746,519.6948
43.48125,42.80625,2303.9863,0.42561367,-0.0036492124,33.979736,33.4812,-24.790527,62.189228,115.35597,520.5349
43.48125,42.81875,2280.8933,0.23389848,-0.002379118,25.080566,25.375,-33.100098,34.08812,99.44848,431.7754
43.48125,42.83125,2270.4553,0.15114783,0.00040251453,-6.281494,3.8413086,-16.901367,34.741905,74.374054,359.9336
43.48125,42.84375,2165.0544,0.26091638,-0.0012235584,6.1782227,-48.317627,-93.16943,28.583212,74.3875,367.31543
43.48125,42.85625,2048.376,0.15866476,0.00166524,-26.983643,-117.075195,-185.91064,28.618176,93.03494,555.02295
43.48125,42.86875,2244.567,0.2667081,-0.0033074624,24.762451,44.56006,28.419922,46.36809,183.3153,948.69336
43.48125,42.88125,2169.8904,0.4606856,-0.00026459296,-3.3845215,-60.78076,-13.36792,53.68892,209.23431,948.69336
43.48125,42.89375,2111.6956,0.43263528,7.999292e-05,-2.3303223,-12.311768,-38.820557,65.30697,191.34393,1024.5265
43.48125,42.90625,1886.4977,0.17420632,0.0048504565,-37.570312,-142.1333,-233.90344,38.03288,128.37056,660.6123
43.48125,42.91875,2141.9414,0.30212992,-0.004143143,37.92627,165.9657,72.860596,43.387787,129.91055,627.40735
43.48125,42.93125,1721.9686,0.5048587,0.0001248384,-13.393188,-152.41357,-278.33386,47.958317,145.43297,641.2477
43.48125,42.94375,1725.6238,0.20597175,0.00046760705,-2.1779785,-54.89148,-210.40906,40.626347,181.98009,1053.3745
43.48125,42.95625,1751.6152,0.33740774,-0.0026194407,13.180786,10.916504,-158.56372,52.02163,228.95523,1172.1807
43.48125,42.96875,1727.3003,0.5018327,-0.004260055,38.470947,73.75525,-178.6836,63.863136,240.48648,1247.1165
43.48125,42.98125,1435.5641,0.40599722,0.0048959674,-35.40149,-177.62012,-475.81335,55.738228,252.3663,1232.6572
43.48125,42.99375,1702.5804,0.4203156,-0.0016535694,7.3742676,-95.40796,-218.80566,72.10583,314.39862,1263.6694
43.46875,42.00625,2018.6648,0.38290054,-0.0012348759,13.346191,-7.831909,-88.36694,44.98611,234.23973,1062.4894
43.46875,42.01875,2272.2617,0.31213123,0.0024960013,-25.548584,28.83667,179.98682,33.13608,278.1762,1143.5511
43.46875,42.03125,2748.936,0.30810225,-0.006885694,63.89673,320.53003,697.16797,46.20065,198.9686,989.6428
43.46875,42.04375,2387.6704,0.6868057,-6.0765546e-05,-10.713379,-27.714844,389.15503,112.67875,261.29868,1185.9165
43.46875,42.05625,2283.6597,0.68575007,0.002488099,-17.539795,15.556641,350.19592,101.788994,324.90308,1276.583
43.46875,42.06875,1961.8174,0.47746405,0.00018181934,-11.720093,-97.13794,79.10828,77.260925,311.7579,1310.0448
43.46875,42.08125,1895.8971,0.4674127,-0.0018370982,10.3203125,91.85376,41.756348,87.83365,281.05292,1120.434
43.46875,42.09375,1447.5526,0.76738703,0.0020385422,-14.49353,-69.77283,-386.54358,99.26732,227.10846,910.09424
43.46875,42.10625,1405.1088,0.6022693,0.0019006621,-10.739624,-86.30676,-416.5083,62.556973,187.524,775.542
43.46875,42.11875,2051.544,0.6831401,-0.00024022872,8.237305,224.04968,222.23413,86.788536,284.54877,1122.8729
43.46875,42.13125,2411.8894,0.3371838,-0.0027921868,35.090088,249.67407,531.9386,65.02692,232.68434,1151.6177
43.46875,42.14375,2725.7715,0.3446299,-0.0045953197,59.101562,340.865,775.01355,63.423183,242.23749,1153.1897
43.46875,42.15625,2649.117,0.68517244,0.0034105834,-16.454346,108.226074,619.8352,117.4287,251.10057,1013.14685
43.46875,42.16875,2868.9463,0.5210526,-0.0074807936,59.75,226.41504,760.1487,86.10459,241.34209,1017.32556
43.46875,42.18125,2778.394,0.3882799,0.0026347262,-20.021973,33.69214,612.8535,61.70089,186.4551,914.97485
43.46875,42.19375,2953.9565,0.6572238,0.00029963077,-3.5844727,193.84302,745.999,79.69316,147.84282,798.9165
43.46875,42.20625,2499.4734,0.49847138,-0.00075896026,-7.2507324,-100.90332,258.7893,63.592453,203.35806,996.18604
43.46875,42.21875,2100.9187,0.40344247,0.008271792,-59.82007,-271.85034,-158.7644,65.23036,220.29298,992.81323
43.46875,42.23125,2350.755,0.4176965,0.005767424,-37.825195,-27.427734,80.07739,84.19026,328.13107,1453.3195
43.46875,42.24375,2620.8257,0.6384801,0.0022244568,-14.532715,47.70752,346.43604,110.66617,358.99582,1459.8165
43.46875,42.25625,2590.9368,0.54163885,0.0017816178,-21.26416,17.823975,304.29346,76.54737,324.99307,1371.1198
43.46875,42.26875,2425.128,0.48702785,-0.0011738093,2.2243652,-79.29932,127.18994,81.29883,286.95035,1333.1583
43.46875,42.28125,2504.1238,0.41791582,-0.0039819353,28.295166,24.208984,174.6482,77.685265,279.1532,1343.3402
43.46875,42.29375,2451.859,0.5680042,0.00348437,-20.947754,100.4082,83.4082,80.49223,302.31192,1372.1707
43.46875,42.30625,2164.8887,0.70611197,0.0025324163,-15.731934,-48.301025,-245.24902,120.68968,242.93929,1060.2122
43.46875,42.31875,2103.101,0.52582693,-0.0049565714,32.982666,-118.09546,-349.27515,89.63816,211.29718,934.67957
43.46875,42.33125,2134.4382,0.4486851,-0.0011062807,5.7910156,-168.33228,-351.6338,79.33473,211.77582,941.50964
43.46875,42.34375,2220.6309,0.6297759,-0.0005746862,14.741211,-124.76099,-302.8589,87.183716,191.41447,865.34143
43.46875,42.35625,2230.0452,0.46422538,0.0036535158,-37.478027,-190.79492,-340.45996,60.348984,176.3902,779.9834
43.46875,42.36875,2484.564,0.28868192,0.0038662986,-30.161865,-98.98071,-145.67993,34.763485,186.58109,927.18555
43.46875,42.38125,2735.6233,0.34276587,0.0028838932,-30.388916,-51.46167,60.63501,53.76337,185.3065,894.71313
43.46875,42.39375,2817.524,0.50492746,0.0024474845,-24.91504,-56.49292,122.88281,77.694916,200.41956,773.3196
43.46875,42.40625,2852.4968,0.26203406,-0.0027734253,19.476318,-35.50293,137.10205,42.9127,208.03246,869.9009
43.46875,42.41875,2916.97,0.17114322,-0.0011152071,6.8164062,25.775879,189.03687,33.83785,185.5438,836.4104
43.46875,42.43125,2697.1592,0.55057544,0.0047918363,-31.946533,-57.72412,-33.462646,77.12652,191.2799,855.86914
43.46875,42.44375,2715.5813,0.35097286,-0.0013054794,7.5759277,-23.369629,-4.588867,51.46358,187.09088,811.5166
43.46875,42.45625,3020.1838,0.33936837,-0.0019849201,20.525879,192.98267,330.3313,53.094257,182.1428,761.69604
43.46875,42.46875,2804.3547,0.52701867,0.0022282172,-22.22705,30.806152,164.31567,92.0842,167.28569,749.58887
43.46875,42.48125,2871.1108,0.5718165,0.00036657258,0.017822266,161.64282,274.14575,89.26086,143.88364,604.52344
43.46875,42.49375,2824.8513,0.46906665,-0.0040911064,46.81543,217.7539,266.44336,60.22043,163.20079,712.1804
43.46875,42.50625,2426.6218,0.31505504,-0.0013788965,14.946289,-20.817627,-68.059814,50.194622,140.18738,656.29663
43.46875,42.51875,2422.6016,0.26095054,-0.0015246178,13.1032715,-8.100098,-21.908691,35.256207,118.95587,552.02344
43.46875,42.53125,2522.3225,0.15867077,0.0002567953,-4.0646973,85.60791,109.08325,31.232996,132.42923,691.08496
43.46875,42.54375,2313.0242,0.3114001,-0.0013339303,19.484863,24.898682,-81.41992,60.971306,154.74818,627.0736
43.46875,42.55625,2232.476,0.34956685,-0.008046677,41.466064,10.661377,-155.10742,62.153038,103.50845,487.53577
43.46875,42.56875,2221.2654,0.4308067,0.00010293132,2.6228027,-46.70996,-179.91455,72.04859,109.01147,530.944
43.46875,42.58125,2361.9634,0.5492025,8.975007e-05,-0.29541016,24.860352,-58.4209,79.45124,140.33176,591.2766
43.46875,42.59375,2660.6782,0.21736643,-0.00068621326,15.016602,175.92651,206.88232,32.37283,168.24239,756.65625
43.46875,42.60625,2697.5535,0.5352976,0.000761572,-8.2751465,18.42163,190.69165,87.54713,178.44608,803.4607
43.46875,42.61875,2769.448,0.32410342,0.0016375672,-11.420654,-26.104492,212.4961,51.434425,176.05255,681.6355
43.46875,42.63125,2823.7705,0.20769118,0.0012723476,-15.940186,12.385254,223.36987,38.470768,169.35318,676.1072
43.46875,42.64375,2754.3887,0.4920203,0.001695465,-16.59253,-43.509277,119.263916,59.824745,146.62878,607.5298
43.46875,42.65625,2846.8328,0.15619276,-0.0013058998,15.681885,46.595215,185.9956,36.38681,176.26826,738.1582
43.46875,42.66875,2776.0642,0.25755796,0.0017194607,-11.396484,-18.60083,106.657715,39.579037,179.40457,738.1582
43.46875,42.68125,2788.0903,0.15937686,-0.00068325066,5.9716797,36.06201,123.35669,28.293108,147.94931,712.4956
43.46875,42.69375,2678.1084,0.28618357,-0.0019091447,22.287354,24.10962,28.298096,45.738388,156.27539,819.8479
43.46875,42.70625,2465.3618,0.2541617,-0.0014512494,12.606445,-80.89844,-161.49927,39.755505,151.00829,694.51025
43.46875,42.71875,2566.502,0.1551348,0.00031777035,-4.722168,70.69702,-33.166992,34.285564,171.24835,712.6804
43.46875,42.73125,2390.5876,0.4607364,-0.0055438117,31.04126,-62.78833,-185.39478,56.995613,153.00816,710.5088
43.46875,42.74375,2486.4329,0.4204737,-0.0021576209,24.005127,49.313965,-59.768555,69.30729,103.70149,527.4673
43.46875,42.75625,2493.359,0.2866812,6.0802075e-05,3.6464844,27.616455,-17.015625,34.051434,82.443924,384.2483
43.46875,42.76875,2539.1355,0.3220246,0.0020077757,-18.878418,27.939453,70.79639,59.73274,76.65833,400.11035
43.46875,42.78125,2598.7546,0.2399591,0.0005905487,-9.330811,52.15503,164.97803,29.470324,71.242546,416.27368
43.46875,42.79375,2496.1926,0.17156601,0.0043850057,-31.37793,-13.894287,94.538574,39.874805,105.49171,527.31445
43.46875,42.80625,2427.4001,0.43706578,-0.002048149,7.835449,-10.914795,56.01245,62.59393,126.52075,600.6797
43.46875,42.81875,2443.0981,0.18415341,2.7474964e-05,3.277832,40.60034,96.043945,33.75648,109.48059,481.64966
43.46875,42.83125,2350.2979,0.15618475,0.0016882422,-17.933838,-11.519287,35.99536,30.438463,83.28866,447.37695
43.46875,42.84375,2323.996,0.14065984,-0.00026746053,7.6713867,45.169678,46.642334,16.703293,73.7021,389.271
43.46875,42.85625,2281.1921,0.172599,-0.0017462573,13.039307,121.02417,40.279297,38.307964,116.68976,607.2134
43.46875,42.86875,2004.0178,0.27813998,0.0010921564,-5.23291,-33.0343,-208.65552,59.466377,131.9697,620.72046
43.46875,42.88125,1862.3328,0.15621565,0.001822281,-21.78247,-114.587036,-308.60693,33.08323,135.99173,593.92163
43.46875,42.89375,2033.7462,0.32041922,0.00017291149,-3.1461182,110.59094,-85.85315,37.782272,133.2676,610.5814
43.46875,42.90625,1739.358,0.18003328,0.0024417883,-15.470825,-128.5343,-328.56262,34.14308,137.0438,599.7849
43.46875,42.91875,1983.5631,0.45796782,-0.0005426323,3.5202637,148.88733,-22.407349,73.59178,160.11246,666.37524
43.46875,42.93125,1776.9277,0.534104,-0.00298662,5.2736816,29.565918,-155.25403,73.593475,165.27553,702.1804
43.46875,42.94375,1539.5543,0.40018508,0.00372701,-3.3946533,-79.67786,-330.7317,61.239285,106.09901,483.60376
43.46875,42.95625,1421.242,0.2937273,0.006704444,-38.54309,-137.95764,-430.33716,46.048885,104.088905,461.50098
43.46875,42.96875,1305.3492,0.19977807,0.0011616936,-35.100098,-194.84436,-546.93286,39.212563,123.74773,524.11523
43.46875,42.98125,1227.5,0.10508512,0.005025442,-39.07312,-191.50146,-633.339,33.203915,120.68399,507.25867
43.46875,42.99375,1395.6199,0.528076,-0.0051662675,29.710083,-178.79333,-486.0349,65.67819,318.88007,835.3356
43.45625,42.00625,2463.7058,0.5780244,-0.0020191346,28.042236,77.77661,361.55005,94.10632,262.61758,949.92566
43.45625,42.01875,2676.9644,0.56146216,-0.00233938,26.323242,205.3125,575.50854,85.410774,205.24376,839.23474
43.45625,42.03125,2586.9785,0.33241516,-0.0046562343,67.171875,217.02686,510.85254,66.3438,223.3898,1095.6561
43.45625,42.04375,2131.2983,0.802484,0.0010815157,-20.704346,6.5578613,94.39514,99.08834,262.3833,1314.9865
43.45625,42.05625,1793.1703,0.7579348,0.00036234892,-31.334229,-73.59778,-194.90149,85.53947,256.34985,1007.50195
43.45625,42.06875,1767.5137,0.43375146,-0.0037067982,41.645996,100.24451,-192.7091,73.47619,218.19774,942.29834
43.45625,42.08125,1463.327,0.52840054,0.0008935408,1.8145752,-76.71838,-476.8319,57.482605,156.62694,610.4911
43.45625,42.09375,1365.9452,0.05563501,-0.0005242139,1.3514404,-95.11377,-550.9077,5.91608,130.63403,578.048
43.45625,42.10625,1381.4108,0.15783414,0.0006405607,-8.321777,-95.987915,-515.5874,17.933907,148.93623,729.3085
43.45625,42.11875,1574.1538,0.79593694,0.00057309045,-15.453247,-71.08801,-319.19128,117.67434,264.08664,1038.2644
43.45625,42.13125,1746.0447,0.5005797,0.0036700838,-29.855225,-159.46655,-184.7395,82.21466,313.10062,1319.0176
43.45625,42.14375,2109.2114,0.6256189,0.002819413,-23.843506,-86.70947,113.51428,84.97058,331.94202,1426.7998
43.45625,42.15625,2487.6838,0.6659686,-0.0028151292,18.062988,29.453125,414.60498,107.2567,313.23154,1277.2788
43.45625,42.16875,2673.1025,0.60209244,-0.0022663195,20.055664,66.06494,535.7656,90.78546,252.60245,958.16724
43.45625,42.18125,2683.6628,0.54438084,0.0012135338,-5.4020996,48.483887,497.25952,93.89089,263.0114,1084.2034
43.45625,42.19375,2655.615,0.5821254,-0.003529534,25.482178,45.741943,423.9077,105.49171,275.3498,1084.2034
43.45625,42.20625,2762.901,0.47904414,-0.00022586998,17.992676,226.70972,484.3286,73.94931,225.7277,1030.0898
43.45625,42.21875,2469.1885,0.6465925,0.00077359524,-2.9016113,-5.7753906,157.85034,96.81684,145.14992,738.1018
43.45625,42.23125,2715.5312,0.64278954,-0.00080328685,12.539307,93.67383,381.1477,74.10803,222.52078,1130.4692
43.45625,42.24375,3114.6262,0.5390725,0.0014167802,8.180176,274.729,770.959,80.399,168.76907,878.3767
43.45625,42.25625,3112.8435,0.5931843,-0.0053383335,57.25879,232.63281,758.32715,69.856995,165.28763,838.7246
43.45625,42.26875,2878.4487,0.7441383,0.003930323,-33.560303,8.646973,508.4436,111.90174,196.40901,897.46826
43.45625,42.28125,3156.1736,0.66946757,-0.0069341534,64.880615,302.1902,753.11865,90.58145,209.95952,912.7429
43.45625,42.29375,2696.914,0.30528438,0.0005152731,-20.269287,-82.34326,257.97485,79.96874,253.62473,1091.115
43.45625,42.30625,2638.4111,0.680378,0.0005843078,-8.281738,22.351562,160.76929,95.435844,291.95035,1160.6417
43.45625,42.31875,2518.7498,0.6537651,-0.0015122856,4.694336,-66.724365,-5.262451,106.19322,282.91785,1186.5345
43.45625,42.33125,2688.5571,0.5147686,0.0028267882,-16.89624,-12.7438965,121.23804,83.97619,330.49207,1260.1672
43.45625,42.34375,2856.6724,0.44177246,-0.0042086714,38.084717,157.51636,243.47607,73.174446,362.11737,1260.1672
43.45625,42.35625,2503.8845,0.5759759,-0.0017112552,13.9748535,-85.677246,-164.41089,86.588104,304.507,1177.4182
43.45625,42.36875,2380.686,0.7403028,0.0007665115,-19.003906,-202.27612,-355.6128,69.3145,209.53758,1002.562
43.45625,42.38125,3036.66,0.6295155,-0.001828442,39.015625,242.82178,250.52734,93.35952,216.5687,921.4009
43.45625,42.39375,2974.5906,0.5191402,0.0039441613,-52.675537,-42.448975,164.20166,88.02273,160.35274,833.1299
43.45625,42.40625,3265.0747,0.17999354,-0.00507595,71.16455,133.73926,431.15112,58.736702,169.29265,745.3833
43.45625,42.41875,3213.915,0.79279596,0.0039815395,-27.743164,75.98364,369.42847,95.58243,179.01396,853.6614
43.45625,42.43125,2890.8457,0.6349251,0.0007957705,-9.319824,-82.57837,47.88623,76.42644,222.7869,993.3943
43.45625,42.44375,2781.9263,0.61839813,-0.00034689598,2.3857422,-136.16528,-46.818848,63.992188,178.28067,871.10767
43.45625,42.45625,3202.478,0.17902431,-0.0039892625,38.036865,209.60327,405.7744,32.817677,127.74584,710.97485
43.45625,42.46875,2790.2507,0.57665706,0.0028412028,-21.201904,-154.87793,48.614502,49.764446,129.17043,764.10376
43.45625,42.48125,2707.0735,0.48145527,0.0047670337,-28.927734,-153.26147,12.64624,57.88782,126.2042,647.9243
43.45625,42.49375,2590.6936,0.30398282,0.0060795397,-35.973633,-162.31885,-61.44409,53.958317,163.42276,797.49365
43.45625,42.50625,2535.8005,0.6490439,0.0020207525,-27.48706,-130.09497,-48.355225,95.9974,208.05528,819.4944
43.45625,42.51875,2627.5564,0.30171248,0.00073432835,-12.108643,-44.267334,95.75952,56.74945,214.0,819.4944
